0 9244 9244 [37, 31, 18, 32, 16, 6, 23, 7, 26, 1, 4, 36, 38, 17, 2, 27, 3, 24, 30, 25, 29, 22, 28, 12, 11, 35, 33, 34, 21, 5, 10, 19, 15, 0, 9, 20, 13, 14, 8, 39, ]
0 118 118 [38, 8, 0, 25, 4, 23, 20, 39, 12, 33, 16, 19, 36, 28, 22, 17, 29, 18, 11, 21, 30, 5, 1, 15, 13, 6, 7, 27, 9, 26, 2, 31, 37, 35, 32, 34, 3, 14, 24, 10, ]
0 36644 36644 [13, 17, 4, 28, 9, 23, 22, 15, 24, 19, 29, 12, 26, 14, 36, 16, 30, 38, 0, 31, 18, 8, 10, 25, 6, 20, 5, 1, 33, 3, 27, 11, 37, 21, 7, 2, 39, 32, 35, 34, ]
516 4639 8.99031 [28, 34, 13, 11, 24, 9, 7, 21, 20, 8, 30, 39, 36, 6, 35, 33, 38, 3, 1, 0, 19, 27, 32, 14, 16, 2, 4, 15, 25, 18, 29, 10, 23, 17, 5, 31, 26, 12, 37, 22, ]
516 55480 107.519 [14, 5, 0, 21, 11, 38, 8, 35, 33, 24, 39, 25, 23, 18, 13, 34, 2, 7, 29, 19, 20, 3, 27, 17, 22, 6, 32, 10, 4, 28, 1, 9, 16, 26, 30, 15, 36, 37, 12, 31, ]
3354 5401 1.61032 [24, 37, 20, 10, 15, 8, 1, 19, 34, 30, 17, 13, 22, 0, 12, 6, 38, 35, 39, 33, 14, 11, 29, 7, 27, 2, 28, 26, 3, 21, 9, 25, 23, 36, 18, 16, 4, 31, 32, 5, ]
3354 39900 11.8962 [25, 26, 15, 24, 0, 17, 31, 37, 1, 2, 33, 29, 22, 36, 11, 8, 19, 7, 6, 23, 10, 16, 27, 20, 13, 39, 30, 35, 3, 28, 38, 9, 5, 14, 12, 18, 21, 4, 32, 34, ]
0 0 0 [9, 8, 4, 15, 35, 32, 25, 19, 23, 24, 10, 1, 11, 6, 14, 34, 20, 5, 27, 13, 18, 38, 39, 2, 12, 36, 22, 29, 37, 16, 33, 0, 7, 26, 31, 3, 30, 28, 21, 17, ]
0 36215 36215 [9, 8, 1, 14, 15, 16, 33, 10, 3, 34, 20, 29, 13, 25, 38, 11, 37, 7, 4, 6, 32, 28, 27, 22, 36, 26, 35, 24, 0, 19, 30, 21, 39, 5, 23, 2, 17, 12, 31, 18, ]
0 1400 1400 [29, 23, 1, 19, 7, 30, 27, 3, 16, 33, 28, 32, 12, 17, 31, 2, 13, 14, 37, 20, 11, 38, 18, 9, 4, 21, 8, 34, 24, 10, 6, 0, 35, 36, 25, 15, 22, 39, 26, 5, ]
0 22736 22736 [8, 36, 24, 30, 19, 7, 12, 33, 17, 4, 37, 3, 11, 1, 13, 31, 27, 23, 35, 28, 10, 16, 26, 9, 39, 15, 20, 22, 38, 14, 29, 18, 32, 21, 34, 2, 6, 25, 5, 0, ]
31478 36231 1.15099 [19, 1, 27, 28, 3, 33, 39, 14, 12, 10, 25, 18, 36, 35, 29, 32, 24, 20, 17, 37, 21, 0, 11, 22, 7, 13, 5, 34, 4, 15, 38, 31, 16, 26, 8, 23, 9, 2, 30, 6, ]
31478 84354 2.67978 [27, 28, 2, 24, 35, 19, 7, 26, 36, 3, 31, 17, 20, 34, 5, 30, 33, 10, 12, 38, 13, 11, 22, 21, 1, 4, 37, 14, 25, 16, 23, 32, 0, 39, 9, 29, 6, 18, 15, 8, ]
21169 22415 1.05886 [2, 26, 3, 17, 18, 0, 36, 34, 1, 28, 31, 38, 4, 15, 21, 5, 33, 11, 30, 20, 24, 35, 25, 32, 12, 19, 29, 16, 14, 6, 7, 39, 9, 23, 22, 13, 27, 10, 37, 8, ]
21169 69997 3.30658 [17, 5, 7, 8, 39, 26, 1, 24, 3, 11, 12, 30, 16, 28, 2, 22, 4, 35, 36, 31, 10, 20, 18, 21, 9, 32, 0, 15, 14, 13, 38, 27, 34, 25, 33, 19, 29, 23, 6, 37, ]
27077 36033 1.33076 [9, 38, 14, 17, 21, 10, 3, 27, 5, 1, 24, 30, 35, 7, 18, 28, 36, 39, 12, 19, 34, 15, 23, 33, 31, 29, 11, 25, 26, 4, 8, 37, 32, 22, 0, 13, 2, 16, 20, 6, ]
27077 78745 2.90819 [33, 38, 39, 17, 23, 18, 3, 35, 14, 1, 25, 7, 19, 30, 10, 0, 36, 20, 5, 28, 15, 34, 6, 16, 24, 4, 29, 22, 21, 9, 27, 12, 31, 26, 32, 11, 37, 13, 8, 2, ]
19648 28458 1.44839 [36, 6, 1, 5, 16, 35, 8, 23, 2, 38, 25, 29, 17, 22, 26, 33, 12, 9, 28, 15, 18, 21, 14, 0, 30, 3, 27, 32, 11, 4, 10, 34, 37, 24, 7, 20, 31, 13, 19, 39, ]
19648 73588 3.74532 [36, 9, 2, 21, 35, 38, 30, 29, 6, 19, 1, 17, 13, 15, 25, 10, 31, 37, 22, 7, 16, 33, 4, 14, 32, 34, 27, 26, 3, 12, 0, 23, 5, 39, 8, 20, 11, 18, 28, 24, ]
13774 20983 1.52338 [27, 30, 37, 38, 3, 18, 28, 34, 11, 16, 21, 12, 1, 4, 31, 24, 32, 2, 8, 9, 17, 22, 20, 35, 26, 7, 33, 36, 39, 29, 5, 10, 13, 6, 23, 19, 14, 15, 0, 25, ]
13774 60038 4.35879 [35, 2, 3, 7, 30, 17, 27, 22, 8, 12, 15, 4, 25, 28, 38, 1, 33, 20, 0, 21, 9, 37, 24, 16, 13, 14, 5, 32, 23, 11, 34, 18, 39, 29, 10, 26, 31, 36, 19, 6, ]
46770 48360 1.034 [35, 1, 26, 31, 7, 17, 20, 32, 8, 14, 16, 27, 23, 37, 19, 4, 18, 6, 33, 22, 36, 25, 12, 21, 0, 34, 9, 30, 28, 13, 24, 10, 15, 38, 39, 11, 3, 29, 5, 2, ]
46770 100389 2.14644 [17, 8, 28, 18, 21, 35, 31, 36, 20, 22, 37, 23, 7, 19, 38, 39, 27, 5, 4, 16, 32, 26, 3, 30, 6, 15, 24, 12, 2, 10, 33, 14, 11, 1, 13, 29, 25, 0, 9, 34, ]
50364 55565 1.10327 [17, 6, 30, 12, 38, 13, 2, 37, 14, 10, 27, 25, 16, 28, 22, 7, 3, 21, 26, 29, 8, 35, 20, 9, 23, 34, 32, 4, 0, 36, 1, 15, 5, 31, 19, 33, 18, 24, 11, 39, ]
50364 95705 1.90027 [35, 30, 16, 4, 10, 19, 0, 2, 29, 6, 17, 14, 1, 38, 12, 36, 27, 21, 28, 8, 7, 37, 9, 22, 26, 20, 33, 31, 34, 39, 32, 5, 15, 13, 25, 11, 18, 23, 24, 3, ]
25460 27399 1.07616 [17, 33, 0, 24, 34, 8, 7, 28, 9, 35, 18, 6, 3, 22, 21, 13, 12, 15, 10, 32, 1, 23, 26, 11, 14, 37, 29, 25, 5, 39, 20, 2, 27, 31, 19, 38, 16, 4, 36, 30, ]
25460 78833 3.09635 [24, 35, 34, 10, 9, 1, 15, 23, 39, 26, 8, 21, 5, 28, 29, 6, 13, 33, 4, 12, 20, 32, 17, 0, 19, 3, 27, 2, 11, 25, 22, 7, 37, 16, 18, 36, 14, 30, 38, 31, ]
66707 73417 1.10059 [19, 5, 26, 34, 4, 20, 9, 18, 25, 38, 31, 29, 13, 15, 7, 33, 35, 12, 17, 22, 28, 24, 37, 11, 21, 3, 1, 39, 10, 0, 32, 23, 16, 27, 8, 36, 6, 14, 30, 2, ]
66707 131899 1.97729 [13, 3, 39, 27, 31, 7, 25, 0, 34, 15, 22, 24, 5, 4, 35, 29, 33, 9, 23, 2, 11, 36, 17, 28, 32, 20, 18, 1, 12, 38, 21, 19, 37, 10, 8, 30, 16, 26, 6, 14, ]
69019 75834 1.09874 [35, 25, 28, 4, 16, 14, 27, 0, 33, 37, 20, 23, 9, 32, 10, 8, 18, 29, 15, 11, 5, 12, 31, 26, 22, 34, 24, 36, 38, 21, 17, 6, 39, 1, 13, 2, 3, 7, 19, 30, ]
69019 134567 1.94971 [9, 23, 3, 37, 18, 38, 39, 22, 25, 28, 10, 33, 20, 4, 5, 27, 24, 35, 31, 26, 34, 36, 21, 0, 15, 2, 8, 7, 17, 16, 29, 11, 12, 32, 14, 19, 13, 30, 1, 6, ]
122266 130093 1.06402 [22, 16, 36, 23, 20, 10, 9, 32, 11, 0, 13, 18, 38, 27, 3, 33, 28, 39, 14, 7, 17, 1, 24, 26, 21, 12, 35, 5, 8, 29, 34, 37, 19, 6, 4, 15, 2, 25, 30, 31, ]
122266 194744 1.59279 [29, 14, 24, 36, 6, 0, 27, 12, 26, 18, 38, 35, 10, 33, 32, 11, 39, 34, 3, 13, 9, 23, 17, 37, 1, 15, 28, 16, 31, 5, 2, 21, 20, 19, 30, 25, 22, 8, 4, 7, ]
82456 84295 1.0223 [11, 33, 21, 9, 35, 38, 37, 17, 24, 3, 0, 32, 14, 34, 19, 20, 25, 12, 29, 6, 36, 39, 22, 15, 2, 5, 28, 31, 8, 16, 1, 4, 18, 26, 27, 10, 13, 7, 23, 30, ]
82456 146890 1.78143 [5, 17, 20, 2, 3, 29, 12, 31, 38, 37, 24, 14, 21, 22, 13, 33, 11, 30, 25, 32, 35, 8, 10, 28, 26, 1, 34, 0, 18, 15, 19, 23, 9, 16, 39, 7, 6, 27, 4, 36, ]
75118 77848 1.03634 [23, 15, 21, 17, 16, 19, 33, 34, 39, 37, 26, 5, 29, 22, 11, 30, 0, 31, 35, 25, 12, 14, 7, 32, 20, 9, 6, 4, 3, 28, 13, 24, 1, 2, 38, 10, 27, 8, 36, 18, ]
75118 136519 1.81739 [16, 21, 26, 34, 25, 14, 22, 17, 32, 23, 0, 15, 36, 33, 30, 39, 38, 12, 1, 29, 27, 7, 6, 11, 5, 31, 8, 4, 35, 24, 13, 9, 20, 19, 10, 28, 37, 18, 2, 3, ]
73041 75900 1.03914 [19, 0, 2, 21, 29, 30, 9, 7, 26, 31, 35, 16, 15, 22, 3, 24, 4, 25, 1, 38, 18, 13, 23, 11, 32, 6, 39, 12, 27, 34, 5, 14, 8, 17, 28, 37, 20, 10, 33, 36, ]
73041 119279 1.63304 [0, 2, 38, 26, 19, 13, 15, 33, 24, 6, 30, 11, 35, 25, 7, 9, 16, 5, 1, 4, 12, 32, 34, 36, 18, 23, 29, 3, 39, 31, 10, 14, 37, 8, 20, 28, 21, 17, 27, 22, ]
104531 106881 1.02248 [9, 17, 26, 37, 11, 22, 21, 4, 23, 0, 35, 15, 18, 3, 28, 36, 24, 20, 5, 8, 6, 29, 27, 1, 7, 33, 38, 25, 19, 16, 10, 34, 32, 31, 2, 12, 39, 13, 30, 14, ]
104531 175515 1.67907 [9, 11, 4, 1, 27, 34, 17, 26, 35, 20, 29, 3, 16, 6, 13, 30, 15, 36, 14, 0, 37, 18, 39, 21, 38, 25, 5, 12, 31, 33, 8, 22, 24, 19, 28, 23, 2, 7, 32, 10, ]
